Player,Player Bio,Player Grades,Draft Class,Link
Tommy Togiai,"Togiai (pronounced TOE-ghee-eye) played limited snaps in a strong rotation of Buckeye defensive tackles in 2018 and 2019 despite being a four-star recruit and top-five defensive tackle prospect nationally out of Idaho. He enrolled in January 2018, a semester early, to get into the mix as a true freshman (10 tackles, two for loss, in 12 games). Togiai played in all 14 games as a reserve as a sophomore (16 tackles, two for loss) before starting eight games his final season in Columbus (23 tackles, 4.5 for loss, with three sacks, two pass breakups). Big Ten coaches voted him second-team all-conference for his play. Togiai missed the National Championship Game due to COVID-19 protocols. -- by Chad Reuter",5.94,2021,https://www.nfl.com/prospects/tommy-togiai/3200544f-4731-9136-e0d4-c4b70b445fea
Khyiris Tonga,"Khyiris Tonga (pronounced KYE-riss TONG-uh) initially committed to Utah after starring at Granger High School but decided to switch to BYU while serving his church mission in Kansas. He started two of 13 games played in 2017 (19 tackles, four for loss, two sacks, three pass breakups) and eight of 13 games the following season (30 tackles, 4.5 for loss, two sacks). Tonga lost 35 pounds before his junior campaign. He went on to start 11 of 13 games played and rack up 45 stops, four for loss, with one sack. He had considered leaving for the NFL after the 2019 season but decided to return to Provo to start 11 games for the Cougars (36 tackles, 2.5 sacks, five pass breakups). -- by Chad Reuter",5.94,2021,https://www.nfl.com/prospects/khyiris-tonga/3200544f-4e62-6509-9c30-e571694eee90
DJ Daniel,"Davis Anthony Daniel wasn't academically eligible to play for Georgia coming out of Spalding High School, so he went to Georgia Military College for two years to get his academics in order and wound up a top-10 junior college prospect. After briefly committing to South Carolina, Daniel decided to enroll at Athens instead. He was named the Bulldogs' Co-Defensive Newcomer of the Year in 2019, playing in 13 games with starts in the final 11 (42 tackles, two for loss, eight pass breakups). Daniel struggled with an injury throughout 2020, playing in eight games as a reserve (nine tackles, one for loss, one pass breakup). He accepted an invitation to the Senior Bowl. -- by Chad Reuter",5.93,2021,https://www.nfl.com/prospects/dj-daniel/32004441-4e24-3549-6123-0ba413e9f213
Tommy Doyle,"Doyle is the son of two former University of Minnesota athletes. His father, Tom, played baseball for the Gophers while his mother, Krista, was on the volleyball team. The Edina native played hockey and football growing up and led his squad in sacks as a senior. As a redshirt freshman, he started four of five games played at right tackle and missed the second half of the year with a foot injury. Doyle started 10 games at that spot in 2018 before moving to the left tackle position to start all 13 games of his junior campaign, when he garnered first-team All-MAC honors. He initially opted out of the 2020 season but returned to the Redhawks when the MAC decided to play a fall schedule. Doyle started all three of the team's games at left tackle, once again attaining first-team all-conference status. -- by Chad Reuter",5.93,2021,https://www.nfl.com/prospects/tommy-doyle/3200444f-5968-6038-2474-c99b0bbd9816
Simi Fehoko,"Simi Fehoko (pronounced sih-mee fay-ho-ko) is the cousin of former NFL player Alfred Pupunu and several other cousins played college football, as well. In 2018, he played in four games as a reserve (one catch, six yards). Fehoko showed promise the next year, leading the Cardinal with six receiving touchdowns and setting a school record with 23.6 yards per reception (24 receptions, 566 yards in 12 games with one start). He garnered first-team All-Pac-12 honors after posting 37 receptions, 574 receiving yards (15.5 per) and three receiving touchdowns in six games (four starts) in 2020. -- by Chad Reuter",5.93,2021,https://www.nfl.com/prospects/simi-fehoko/32004645-4855-6867-28d1-9272a231323b
Will Sherman,"Sherman blocked for future Heisman Trophy winner Kyler Murray as a sophomore at Allen High School. He matriculated to Colorado in 2017, redshirting his first year on campus. He garnered honorable mention All-Pac-12 honors and was named the team's top lineman in 2018 after playing in all 12 games with starts in the final nine contests at right tackle. Sherman was once again the Buffaloes' top lineman in 2019, starting all 12 games on the right side. He switched to left tackle for his junior season, starting all six games, and earned second-team all-conference recognition. -- by Chad Reuter",5.93,2021,https://www.nfl.com/prospects/will-sherman/32005348-4574-5716-cc95-7b392e228b70
D'Ante Smith,"D'Ante (pronounced dee-ON-tay) Smith was an all-region pick in football, as well as a heavyweight wrestler, at Grovetown High School in Augusta, Georgia. Smith played in the season opener of his true freshman season but was injured, causing him to redshirt. Coaches got him into seven games the following season, including four starts at left tackle and one at left guard. Smith took over the left tackle spot for the Pirates permanently in 2018. He started all 12 games that season and in his junior campaign. He began the 2020 season opener at left tackle, as well, but suffered an undisclosed injury late in the game. Smith eventually decided to shut it down for the year to prepare for the NFL draft. He accepted an invitation the Senior Bowl. -- by Chad Reuter",5.93,2021,https://www.nfl.com/prospects/d-ante-smith/3200534d-4915-8485-38aa-6f1227a1aeea
Larnel Coleman,"The three-time all-conference selection at St. Clement High School in the Boston metro area stayed in-state to play for UMass, redshirting his first year on campus. He earned one start at right tackle in 12 appearances in 2017, then started all 12 games at that position as a sophomore. Coleman shifted to the left tackle spot the following fall, starting all 12 games, and began each of the team's four 2020 contests on the blindside. -- by Chad Reuter",5.92,2021,https://www.nfl.com/prospects/larnel-coleman/3200434f-4c29-6981-8da0-eb2a705b0aa8
Darren Hall,"Hall became one of the top corners in the Mountain West Conference early in his career with the Aztecs. He played in two games as a true freshman in 2017 (two tackles) but was forced to the sideline due to injury. Hall returned to start three of 12 appearances the following fall, racking up 45 tackles, two for loss, two interceptions and three pass breakups. The 2019 honorable mention all-conference selection started 11 of 13 games played his redshirt sophomore campaign (49 tackles, 3.5 for loss, with 1.5 sacks, one interception), tying for the FBS lead with 16 pass breakups along with teammate Luq Barcoo (and Louisiana Tech's Amir Robertson). Hall was a first-team All-MWC pick as a redshirt junior, topping the Aztecs with three interceptions and breaking up six other passes in eight starts (also posted 38 tackles, two for loss). He accepted an invitation to the Senior Bowl. -- by Chad Reuter",5.92,2021,https://www.nfl.com/prospects/darren-hall/32004841-4c25-1071-f00b-bb48b41590b9
Marquez Stevenson,"The two-time honorable mention all-state pick from Shreveport, Louisiana, had planned on playing for the Cougars as a true freshman. He suffered a broken collarbone in the preseason, however, which limited him to two contests in 2016 (36-yard advancement on a hook-and-ladder). The following year, Stevenson had to sit out due to a torn left ACL suffered in the spring. Healthy in 2018, he broke out in a big way, starting all 13 games to earn first-team All-AAC honors. He recorded 75 catches for 1,019 yards (13.6 per) and nine touchdowns and contributed as a rusher (14 carries, 126 yards, 9.0 average, two touchdowns) and returner (12 kick returns, 269 yards, 22.4 average, three punt returns, 22 yards, 7.3 average). Stevenson repeated as a first-team all-conference pick as a junior, leading the team in receiving (52 receptions, 907 yards, 17.4 average, nine touchdowns) and tying for second in the FBS with two kickoff returns for touchdowns (17 returns, 473 yards, 27.8 average). He started five games in 2020 (20 receptions, 307 yards, 15.4 average, four touchdowns;  four kick returns, 145 yards, 36.2 average, one touchdown), missing time with an ankle injury. He accepted an invitation to the Senior Bowl. -- by Chad Reuter",5.92,2021,https://www.nfl.com/prospects/marquez-stevenson/32005354-4568-4255-a2f1-959b8ce40c3b
Tre Brown,"Brown led Tulsa Union High School to a state title his senior year before becoming a four-star prospect and a signee with his home state Sooners. He played in 14 games with one start as a true freshman (12 tackles, two pass breakups). Brown stepped forward to lead Oklahoma with 12 pass breakups in 2018, also posting 58 tackles, six for loss, with two sacks in 13 games (eight starts). He also earned second-team All-Big 12 kick returner honors that season (30 returns, 710 yards, 23.7 average). Brown started all 14 games as a junior, recording 40 tackles, one interception and 11 pass breakups. League coaches voted him second-team all-conference after he intercepted three passes, led the team with six pass breakups and recorded 31 tackles in 10 starts. He opted out of the team's bowl game to prepare for the NFL draft and accepted an invitation to the Senior Bowl. -- by Chad Reuter",5.91,2021,https://www.nfl.com/prospects/tre-brown/32004252-4f73-9157-4a37-cb5e8ead60d1
Landon Young,"A five-star prospect and top 15 overall recruit nationally, Young decided to sign with his hometown Wildcats. He was a two-time first-team all-state pick at Lexington's Lafayette High School, as well as the state's Gatorade Track and Field Athlete of the Year for his efforts in the discus and shot put. Young also won the state wrestling title at 285 pounds as a senior. He started three of 10 games played at left tackle as a true freshman in 2016, then six of 13 games at that spot his sophomore season. A meniscus injury sidelined him for 2018 but he came back to start all 13 contests in 2019. Young was named the captain of the 2019 Allstate AFCA Good Works Team for his work in the community. The accolades continued to roll in during the 2020 season, as he garnered a first-team All-SEC nod as an 11-game starter at left tackle. -- by Chad Reuter",5.91,2021,https://www.nfl.com/prospects/landon-young/3200594f-5535-8650-3d56-03854ce012ea
Will Bradley-King,"After a strong three years at Arkansas State, Bradley-King transferred to Baylor as a graduate student in 2020. He earned honorable mention All-Big 12 honors from league coaches for his play (31 tackles, 5.5 for loss, with 3.5 sacks, four pass breakups in nine games, eight starts). The 2015 Kansas City All-Metro pick redshirted his first season in Jonesboro and then played in five games as a reserve the following year (seven tackles, two for loss, one sack). Despite being a part-time starter in 2018 (three in 12 appearances), Bradley-King garnered second-team All-Sun Belt Conference honors with 33 tackles, 9.5 for loss, with six sacks and two forced fumbles. He started all 13 games in 2019, receiving first-team all-conference honors with a team-high 13.5 tackles for loss with 8.5 sacks among his 49 tackles. He also led the Red Wolves with three forced fumbles during the season. He accepted an invitation to the Senior Bowl. -- by Chad Reuter",5.9,2021,https://www.nfl.com/prospects/will-bradley-king/32004252-4125-1763-b355-50a878860b16
Robert Hainsey,"Hainsey started the first eight games at right tackle for the Irish in 2019 before a fractured ankle cut his season short. He had earned that spot the previous two years as well, starting one of 13 games played as a true freshman after enrolling a semester early, and then all 13 contests in 2018. The 2020 second-team All-ACC selection was able to stay healthy throughout his senior season, starting all 12 games for the College Football Playoff participants. The Pittsburgh native was a four-star prospect and top-100 overall recruit for his play as a senior at IMG Academy prior to moving to South Bend. He accepted an invitation to the Senior Bowl. -- by Chad Reuter",5.9,2021,https://www.nfl.com/prospects/robert-hainsey/32004841-4961-9935-6113-d4e0f935c505
Patrick Jones II,"Jones considered signing with home-state Virginia Tech after being named a first-team all-state selection his senior year at Grassfield High School in Chesapeake. Jones ultimately picked Pitt after long-time Hokies head coach Frank Beamer announced his retirement. Jones redshirted in 2016 after enrolling a semester early, then made some contributions as a backup pass rusher in 2017 (23 tackles, 7.5 for loss, with four sacks in 10 games). Jones took another step forward his junior year, garnering second-team All-ACC honors by tying for the team lead with 12 tackles for loss (43 total stops, 8.5 sacks) and tying for fourth in the FBS with four forced fumbles in 13 starts. The Associated Press named him a second-team All-American in 2020 after he tied for fifth in the FBS with nine sacks in 11 starts. Jones also posted 44 tackles, 13 for loss, and three pass breakups on the year, combining with Rashad Weaver to give opposing quarterbacks game-long headaches. -- by Chad Reuter",5.9,2021,https://www.nfl.com/prospects/patrick-jones-ii/32004a4f-4e82-6250-ea6a-1df1567c082f
Amen Ogbongbemiga,"Amen Ogbongbemiga (pronounced AY-men awg-BONG-beh-MEE-guh) was born in Nigeria and then spent time in Houston before his family moved to Calgary in 2011. He played in 12 games as a redshirt freshman (16 tackles, two for loss) and in 13 games as a backup in 2018 (12 tackles, three for loss, with 1.5 sacks), when he was named the team's Outstanding Special Teams Player. Ogbongbemiga was a team captain and a 13-game starter in 2019, garnering second-team All-Big 12 honors and the team's Leslie O'Neal Most Outstanding Defensive Player Award with team highs in tackles for loss (15.5) and sacks (five) among his 100 total stops. He also intercepted a pass and forced a fumble. He played well enough in 2020 to again garner second-team all-conference accolades (80 tackles, five for loss, with 2.5 sacks and team-high three forced fumbles in 11 starts). Amen's brother, Alex, played football at Houston and in the Canadian Football League. -- by Chad Reuter",5.9,2021,https://www.nfl.com/prospects/amen-ogbongbemiga/32004f47-4248-1369-e9de-868aa366e0be
Jamien Sherwood,"Sherwood arrived at Auburn in January 2018 ready to contribute in his first season on the Plains. He played in all 13 games as a reserve, compiling 23 tackles (1.5 sacks) while intercepting one pass and breaking up three others. The Jensen Beach, Florida, product started twice in 13 appearances as a sophomore (43 tackles, four for loss, five pass breakups) before becoming a full-time starter in 2020. Sherwood tallied 75 stops as a junior (three for loss with one sack) and broke up three throws in 11 games; he started 10 games and sat out the beginning of the team's bowl game with an ankle injury before jumping in. -- by Chad Reuter",5.9,2021,https://www.nfl.com/prospects/jamien-sherwood/32005348-4580-6239-250b-dfa910f6272d
Elerson G. Smith,"The Missouri Valley Conference postponed its 2020 fall football season until the spring, but Smith decided to move on to the next level and accepted an invitation to the Senior Bowl. He garnered first-team all-conference accolades as a junior, his first year as a starter for the Panthers. He tied for the FCS lead with five forced fumbles, ranked sixth nationally with 21.5 tackles for loss and tied for fourth with 14 sacks among his 63 total stops in 15 games. Smith had shown promise on the edge his sophomore season, posting 19 tackles, 10.5 for loss, with 7.5 sacks in 13 games as a reserve. The first-team all-state pick from Minneapolis South High School did not play in either of his first two seasons at UNI, redshirting in 2016 and never seeing the field the following fall. -- by Chad Reuter",5.9,2021,https://www.nfl.com/prospects/elerson-g-smith/3200534d-4925-2880-8ea6-bc381ac064de
James Smith,"Smith was 23 years old when he enrolled at UC. He came from Australia, where he grew up on a cherry orchard and played Australian Rules Football. His leg talent was on display early on, as he won first-team All-AAC honors by averaging 42 yards per punt and forcing 33 fair catches on 64 kicks. Smith was a Ray Guy award (top punter) finalist, third-team Associated Press All-American and first-team all-conference pick in 2018 after finishing fourth in the FBS in gross punting average (46.6) and placing 25 of 59 kicks inside the 20-yard line. He earned second-team All-AAC notice in 2019 (42.4-yard average, 37 fair catches, 27 inside the 20 on 72 punts) and in 2020 (43.9-yard average, 21 fair catches, 18 inside the 20, one touchback on 40 punts). Smith accepted an invitation to the Senior Bowl. -- by Chad Reuter ",5.9,2021,https://www.nfl.com/prospects/james-smith/3200534d-4934-5491-8e68-1dd768e61378
Trill Williams,"Atrilleon ""Trill"" Williams was named a USA Today first-team pick his senior year at Archbishop Stepinac High School in Yonkers. He made an immediate impact for Syracuse by starting four times in 12 appearances as a true freshman (31 tackles, 2.5 for loss, two interceptions, two pass breakups). Williams started seven of 11 games in 2019, leading the Orange with three forced fumbles while also posting 38 tackles, one interception and three pass breakups. His junior season was shortened by an ankle injury that he underwent surgery to repair in November (24 tackles, one interception returned for a score, five pass breakups in five games, four starts). -- by Chad Reuter",5.9,2021,https://www.nfl.com/prospects/trill-williams/32005749-4c54-7634-1d63-8b072938ccaf
Bryan Mills,"Mills is a California native who played at two junior colleges in that state before trekking across the country to play at NCCU. He played in nine games for Antelope Valley College in 2017 before playing in eight contests for the College of the Canyons the following year. Mills started the final 10 contests for NCCU in 2019, leading the Mid-Eastern Athletic Conference with five interceptions (tied the school record with three INTs vs. Morgan State). He garnered first-team all-conference accolades (22 tackles, 0.5 sacks, eight pass breakups in 12 appearances). NCCU did not play a fall football game in 2020. Mills accepted an invitation to the Senior Bowl. -- by Chad Reuter",5.89,2021,https://www.nfl.com/prospects/bryan-mills/32004d49-4c67-3874-d6b8-906cbbc5d67f
Tony Poljan,"Poljan (pronounced POLE-jan) went to Central Michigan to play quarterback after winning the Michigan Gatorade Player of the Year award as a senior at Lansing Catholic High School, where he threw for over 6,000 yards and rushed for over 3,000 yards during his career (he also excelled in basketball and track). As a redshirt freshman, Poljan switched from quarterback to tight end (13-of-21, 61.9 completion percentage, 78 yards; 27 carries, 125 yards, 4.6 yards per carry, one touchdown; five receptions, 97 yards, 19.4 average). He played some quarterback as a sophomore but started five of 12 appearances at tight end (seven receptions, 125 yards, 17.9 average, two touchdowns; 76-of-147, 51.7 completion percentage, 625 yards, two touchdowns, five interceptions; 64 carries, 123 yards, 1.9 yards per carry, one touchdown). A full-time tight end in 2019, Poljan earned second-team All-MAC honors with 33 receptions for 496 yards (15.0 per) and four scores in 12 starts. He missed the team's bowl game due to injury. Poljan transferred from Central Michigan to Virginia as a graduate student in 2020 to try his hand at the Power Five level, starting eight of 10 contests. He led the Cavaliers with six receiving touchdowns (38 receptions, 411 yards, 10.8) and accepted an invitation to the Senior Bowl. -- by Chad Reuter",5.89,2021,https://www.nfl.com/prospects/tony-poljan/3200504f-4c11-7540-947e-61f99e54ee59
Shaka Toney,"Toney led Philadelphia's Imhotep Charter High School to a state title his senior year, earning Class AAA Defensive Player of the Year honors with 21 sacks. As a redshirt freshman, he played in 12 games as a backup (20 tackles, 6.5 for loss, with four sacks and two forced fumbles). Toney was a reserve pass rusher as a sophomore, as well, tying the school single-game record with four sacks against Indiana (all in the fourth quarter). He posted 23 stops, 7.5 for loss, with five sacks, one forced fumble and two pass breakups during the season. Toney stepped into the starting lineup for all 13 games in 2019, garnering second-team All-Big Ten accolades (41 tackles, eight for loss, with 6.5 sacks). He led Penn State with five sacks in nine games his senior season, garnering first-team All-Big Ten notice (31 total tackles, 7.5 for loss). He accepted an invitation to the Senior Bowl. -- by Chad Reuter",5.89,2021,https://www.nfl.com/prospects/shaka-toney/3200544f-4e60-6812-6fcf-c48d8c87261c
Ar'Darius Washington,"Washington and Trevon Moehrig combined to be one of the top safety duos in the country over the past two seasons. Washington redshirted in 2018, playing in four games as a reserve (three tackles) one year after starring for Evangel Christian Academy in Shreveport, Louisiana. Getting his chance to start in 2019, he garnered Freshman All-American honors and was named Big 12 Defensive Freshman of the Year after leading the Horned Frogs (and tying for seventh in the FBS) with five interceptions. He also posted 46 tackles and two pass breakups on the year. Washington was an honorable mention All-Big 12 selection in 2020, recording 37 tackles and five pass breakups. -- by Chad Reuter",5.89,2021,https://www.nfl.com/prospects/ar-darius-washington/32005741-5304-9867-cbf8-485ef22c746c
Quinton Bohanna,"""Big Bo"" is a massive individual. The Tennessee Class 6A Mr. Football finalist and three-time all-state pick played a significant role as a freshman for the Wildcats, starting the final five games and playing in 12 contests overall (14 tackles). Bohanna started seven of 12 games played as a sophomore (17 tackles, four for loss with one sack). Despite starting all 13 games as a junior, his production stagnated in 2019 (18 tackles, three for loss). In eight appearances in 2020, Bohanna held the point as a starter seven times (10 tackles, two for loss, two pass breakups). An uncle, Brian Ingram, played at Tennessee and in the NFL for the New England Patriots and San Diego Chargers. -- by Chad Reuter",5.88,2021,https://www.nfl.com/prospects/quinton-bohanna/3200424f-4805-1911-a9de-495f5d65c4f0
Drew Dalman,"Drew Brazil Dalman, the son of former Stanford and San Francisco 49ers offensive lineman Chris Dalman, was a top-10 center nationally coming out of Palma High School, but he was also named the Monterey Herald's Defensive Player of the Year as a senior. He started four of seven games played in 2018, two at center and two at right guard. He was named second-team All-Pac-12 by league coaches as a redshirt sophomore in 2019, starting all 12 games for the Cardinal. He started each of Stanford's six contests in 2020 to earn first-team all-conference notice. -- by Chad Reuter",5.88,2021,https://www.nfl.com/prospects/drew-dalman/32004441-4c53-0648-a520-9ac92792168f
Sam Ehlinger,"Ehlinger (pronounced EL-in-gurr) grew up wanting to play quarterback for the Longhorns. His father, Ross, was a UT alum and a big football fan but he did not get a chance to see his son realize his dream as he passed away during a triathlon in San Francisco in 2013. Sam was the National High School Player of the Year for Austin's Westlake High School in 2015 before playing through an injury-filled senior season. He did not have to wait long to lead Texas' offense, though, getting six starts in nine appearances (158 of 275, 57.5 completion percentage, 1,915 yards, 11 touchdowns, seven interceptions; 385 rushing yards, two touchdowns). Ehlinger really became the team's leader on offense as a sophomore, following Colt McCoy's example by topping the squad in passing (275 of 425, 64.7 completion percentage, 3,292 yards, 25 touchdowns, five interceptions) and rushing (482 yards, 16 touchdowns). He led Texas to a big win over Georgia in the Sugar Bowl, portending a strong junior season. He garnered his second straight honorable mention All-Big 12 honor in 2019, tying for 10th in the FBS with 32 touchdown passes in 13 starts (296 of 454, 65.2 completion percentage, 3,663 yards, 10 interceptions; 163 carries, 663 yards, 4.1 yards per carry, seven interceptions). Big 12 coaches named Ehlinger a second-team all-conference selection in 2020 as he ranked 10th in the FBS with 26 passing touchdowns (194 of 322, 60.3 completion percentage, 2,566 yards, five interceptions in 10 starts) and led his team with eight rushing scores (113 carries, 377 yards, 3.3 average). He was selected to the Allstate Good Works Team and named a finalist for the William V. Campbell and Wuerffel Trophies for his work on the field, in the classroom and in the community. Ehlinger concluded his career as one of two Power Five Conference quarterbacks with more than 11,000 career passing yards and 1,500 career rushing yards (former Longhorn Colt McCoy was the other). Sam's brother, Jake, turned down Ivy League offers to play linebacker for the Longhorns. Sam accepted an invitation to the Senior Bowl. -- by Chad Reuter",5.88,2021,https://www.nfl.com/prospects/sam-ehlinger/32004548-4c42-6541-a2ef-ab82d9f8abe9
Kylin Hill,"Hill wears his love for football on his sleeve: The former four-star recruit has tattoos of both the NFL and SEC logos. Hill contributed in 13 games as a true freshman (78 carries, 393 yards, 5.0 yards per carry, two touchdowns; 4 receptions, 38 yards, 9.5 average). Hill shared carries with Aeris Williams in 2018 but started 11 contests ahead of the senior, covering 734 yards and scoring four TDs on 117 carries (6.3 per). He also caught 22 passes for 176 yards (8.0 per) and four more scores despite missing two games and being limited at other times with a hamstring injury. He starred for the Bulldogs in 2019, earning second-team all-conference honors with 1,350 yards rushing and 10 scores on 242 carries (5.6 per) in 13 starts (also 18 receptions for 180 yards and one TD). He opted out after three starts (15 carries, 58 yards, 3.9 yards per carry; 23 receptions, 237 yards, 10.3 average, one TD) in 2020. Hill also made headlines for threatening to cut ties with the school if the state of Mississippi did not change its flag to remove the Confederate battle emblem (the state eventually voted to re-design the flag). He accepted an invitation to the Senior Bowl. -- by Chad Reuter",5.88,2021,https://www.nfl.com/prospects/kylin-hill/32004849-4c48-0153-173d-a74e02af6a78
Wyatt Hubert,"Hubert stayed in-state for college after excelling at Shawnee Heights High School in Topeka. After redshirting the 2017 season, he garnered Freshman All-American honors the following fall (34 tackles, 8.5 for loss, with 4.5 sacks in 12 games, seven starts). Hubert was named a first-team All-Big 12 honoree as a sophomore (33 tackles, 12.5 for loss, with seven sacks in 12 starts) and then put up even better numbers in 2020 even though the team played just 10 games, tying for eighth in the FBS with 8.5 sacks (also 27 tackles, 13 for loss, two forced fumbles). He accepted an invitation to the Senior Bowl. -- by Chad Reuter",5.88,2021,https://www.nfl.com/prospects/wyatt-hubert/32004855-4272-4408-ac91-9d2177a621a0
Racey McMath,"Racey received his name from his mother, who has said it felt like he was ""racing in my stomach"" before he was born. He played in 12 games as a sophomore (two receptions, 42 yards, 21.0 average) after playing in just two contests as a freshman. He finally got a chance to show his speed on the gridiron for LSU in 2019, playing in 14 games as a reserve and scoring three touchdowns for the national champs (17 receptions, 285 yards, 16.8 average). McMath took over a starting role in 2020, beginning the first six games of the year (14 receptions, 195 yards, 13.9 average, one touchdown) before a hamstring injury ended his season. He accepted an invitation to the Senior Bowl. -- by Chad Reuter",5.88,2021,https://www.nfl.com/prospects/racey-mcmath/32004d43-4d26-8811-13f5-811cd5c8ea46
Jason Pinnock,"Pinnock was a first-team all-state pick and Hartford Courant Defensive Player of the Year his senior year at Windsor High School in Connecticut. He played in 10 games as a reserve his true freshman season at Pitt (four tackles), then started six of 13 contests in 2018 (15 tackles, two for loss, two interceptions, six pass breakups). Pinnock missed three games due to injury his junior campaign but still managed 16 tackles, an interception and seven pass breakups in 10 games (three starts). He tied for the team lead with three interceptions in 10 starts in 2020 (five pass breakups, 19 tackles). Pinnock was suspended by Pitt coaches for one game for undisclosed reasons. -- by Chad Reuter",5.88,2021,https://www.nfl.com/prospects/jason-pinnock/32005049-4e75-7046-17a6-92c57382f4b9
Noah Gray,"The former all-state pick from Massachusetts played quarterback his junior year at Leominster High School. He started once in 12 appearances as a sophomore (20 receptions, 234 yards, 11.7 average, one touchdown) and also contributed in 13 games as a reserve (five receptions, 37 yards, two touchdowns) his first year in Durham. Gray stepped into the NFL draft spotlight as a junior, garnering second-team All-ACC honors by leading the Blue Devils in receptions and finishing among the top FBS tight ends with 51 catches for 392 yards (7.7 per) and three scores. The 2020 team captain played in 10 games with nine starts as a senior (29 receptions, 285 yards, 9.8 average, two touchdowns), becoming the school's all-time leading receiver at tight end. He accepted an invitation to the Senior Bowl. -- by Chad Reuter",5.87,2021,https://www.nfl.com/prospects/noah-gray/32004752-4175-7316-bcb6-64b110cf2e59
Josh Imatorbhebhe,"Imatorbhebhe (pronounced ee-MAT-or-bay-bay) signed with USC as a four-star prospect out of Georgia. He did not finish career with USC, however; Imatorbhebhe only played in seven games there in three seasons. He caught two passes for 11 yards (5.5 per) in six games as a redshirt freshman, missing half the year, as well as all but one game in 2018 with lower-body injuries. Imatorbhebhe got a fresh start at Illinois in 2019. His talent finally came through as a junior, starting 11 games (33-634-19.2, nine TDs) while yet again missing the end of the season due to injury. Imatorbhebhe led the Illini in receiving in 2020, (22-297-13.5, three TDs) starting seven games before missing the finale with an injury. -- by Chad Reuter",5.87,2021,https://www.nfl.com/prospects/josh-imatorbhebhe/3200494d-4142-6541-1514-74ac5e5335c9
Alaric Jackson,"Alaric (pronounced AH-lair-ick) was a star at Detroit's Renaissance High School, and stuck with Iowa in the recruiting process despite a late push from Michigan. He redshirted in 2016 before becoming the team's starting left tackle for 12 games to earn Freshman All-American accolades. Jackson was voted second-team All-Big Ten by league coaches as a sophomore after again starting 12 games at the left tackle spot. He received third-team notice in 2019 after being limited to 10 starts on the blindside, missing three contests with a knee injury. Jackson wanted to stay healthy and more energized for his senior season, so he switched to a vegan diet and lost body fat. Coaches voted him 2020 first-team All-Big Ten for his play in eight starts at left tackle. He accepted an invitation to the Senior Bowl. -- by Chad Reuter",5.87,2021,https://www.nfl.com/prospects/alaric-jackson/32004a41-4301-5008-2385-0392a24d89a5
Whop Philyor,"Elias De'Angelo ""Whop"" Philyor (pronounced PHIL-yer) earned his nickname by regularly ordering Whoppers at Burger King when he was young. One of a handful of players to move from Tampa to Bloomington after playing at Plant High School, Philyor contributed in 11 games as a reserve his true freshman season (33-335-10.2, three TDs receiving; 5-15-3.0 rushing; 3-66-22.0 kick returns). An ankle injury limited him to seven games with five starts in 2018 (23-235-10.2, one TD receiving: 5-68-13.6 rushing). Healthy in 2019, Philyor was a second-team All-Big Ten selection and his team's Offensive Player of the Year after leading the Hoosiers in receiving (70-1,002-14.3, five TDs; 10-43-4.3 rushing) and taking over punt return duties (15-49-3.3). He was an honorable mention all-conference selection in 2020, starting all eight games (54-495-9.2, three TDs). -- by Chad Reuter",5.87,2021,https://www.nfl.com/prospects/whop-philyor/32005048-4978-5891-7060-c4e4995ca099
James Wiggins,"The South Dade High School graduate played in 10 games as a reserve his redshirt freshman season, making one tackle. Wiggins became a team leader as a sophomore, garnering second-team All-AAC notice by posting 54 tackles, five pass breakups and a team-high four interceptions -- three of which came at crucial times. Wiggins nabbed game-sealing interceptions against Ohio and in the team's Military Bowl win over Virginia Tech, and his pick-six in overtime beat SMU. Wiggins was expected to have a big 2019 campaign, but a preseason ACL tear forced him to the sidelines. He bounced back in 2020, garnering second-team Associated Press All-American and first-team All-AAC honors (32 tackles, one interception, six pass breakups). He did not play in the team's bowl game, though, because of an injury suffered in the AAC Championship Game. -- by Chad Reuter",5.87,2021,https://www.nfl.com/prospects/james-wiggins/32005749-4718-3928-a5b0-7d61455c3980
Rodarius Williams,"Rodarius (pronounced roh-DARE-ee-us) is the older brother of Andraez ""Greedy"" Williams, a star at LSU and second-round draft pick of the Cleveland Browns in 2019. He redshirted his first year with the Cowboys out of Shreveport's Calvary Baptist Academy. In 2017, he posted 44 stops and 10 pass breakups in 13 games. He converted two of his eight passes defended into turnovers during his 2018 sophomore campaign, also recording 49 tackles, two for loss. Williams started all 13 games for the third straight season as a junior (58 tackles, 1.5 for loss, six pass breakups). Big 12 coaches voted him second-team all-conference in 2020 as he led OSU with seven pass breakups (also making 18 tackles) in nine starts. Williams set a school record with 48 consecutive starts despite the team's season being shortened due to COVID-19. He accepted an invitation to the Senior Bowl. -- by Chad Reuter",5.87,2021,https://www.nfl.com/prospects/rodarius-williams/32005749-4c50-6648-4e60-3e5913e2e410
Dan Moore Jr.,"Moore was a three-star recruit as a guard coming out of West Brook High School in Beaumont, Texas. In his true freshman season with the Aggies, however, he played in eight games with one start at right tackle. Moore switched to the left tackle position for his sophomore year, starting all 13 games. He repeated that feat in his junior campaign, and then notched second-team All-SEC honors after starting all 10 contests for A&M at that spot in 2020. He accepted an invitation to the Senior Bowl. -- by Chad Reuter",5.86,2021,https://www.nfl.com/prospects/dan-moore-jr/32004d4f-4f78-8885-a285-ff2e4eb4db91
